gu	dong_tokens	name	address	category	lat	lon	url
용산구		서울특별시교육청 용산도서관	서울 용산구 두텁바위로 160 용산도서관	도서관	37.552006395161	126.980141252149	http://yslib.sen.go.kr
강남구	학동	강남구립정다운도서관	서울특별시 강남구 학동로67길 11	도서관	37.5190987146919	127.046440886765	https://jdwlib.gangnam.go.kr/jdwlib/index.do
성북구		아리랑도서관	서울특별시 성북구 아리랑로 82	도서관	37.6001190917898	127.013893650352	https://www.sblib.seoul.kr/arlib/index.do
종로구		LG상남도서관	서울특별시 종로구 창덕궁1길 18	도서관	37.5797322332183	126.98848528683	http://www.lg.or.kr
성북구		한상수자수박물관	서울특별시 성북구 성북로16길 4-10	박물관/기념관	37.5936139377352	127.000933590689	https://thssem.modoo.at/
강동구	강동	강동구민회관	서울특별시 강동구 상암로 168	기타	37.5458583	127.1411875	https://www.igangdong.or.kr/page/ce/ce_0101.asp
송파구		소나무언덕3호도서관	서울 송파구 성내천로 319 마천청소년센터 4층	도서관	37.4923468656377	127.156636725225	https://www.splib.or.kr/sp3lib/index.do
도봉구		도봉구민회관	서울특별시 도봉구 도봉로 552	기타	37.654197803510066	127.03844201600822	https://www.dobongsiseol.or.kr/index_hall.html
노원구		월계도서관	서울특별시 노원구 월계로 319	도서관	37.6286377186897	127.05612282546	https://www.nowonlib.kr/
강남구		GB 가빈아트홀	서울특별시 강남구 삼성로 534, B2층 가빈아트홀	공연장	37.5096776765406	127.055536318832	https://gabin-arthall.com
성북구		성북여성문화센터	서울특별시 성북구 성북로4길 177	기타	37.595617068594116	127.00866241383996	https://www.sbculture.or.kr/culture/main/contents.do?menuNo=500149
강남구	영동	코엑스전시장	서울특별시 강남구 영동대로 513	미술관/갤러리	37.5118239121138	127.059159043842	http://www.coex.co.kr
종로구		한국공예문화진흥원	서울 종로구 율곡로 53 해영회관 5층	미술관/갤러리	37.576600362627	126.985127531969	http://www.kcdf.kr/
용산구	용산동6가	국립한글박물관	서울 용산구 용산동6가 412-6	박물관/기념관	37.5211619506891	126.98097295481348	http://www.hangeul.go.kr
마포구		홍대 롤링홀	서울특별시 마포구 어울마당로 35 지하 1층, 2층	공연장	37.5484975164949	126.920120953258	https://www.rollinghall.co.kr/default/index.php
종로구		목인박물관 목석원	서울특별시 종로구 창의문로5길 46-1	박물관/기념관	37.5890219122924	126.963289212881	http://www.mokinmuseum.com/
동대문구		이문체육문화센터	서울특별시 동대문구 한천로58길 81-49	기타	37.60227815080871	127.06885250776844	https://www.dfmc.kr:8443/course/sports/fmcs/125
영등포구		대림도서관	서울특별시 영등포구 도신로 27	도서관	37.5042968146599	126.896055988494	https://www.ydplib.or.kr/drlib/index.do
종로구		갤러리 룩스	서울특별시 종로구 필운대로7길 12	미술관/갤러리	37.5815965392578	126.967857491088	http://www.gallerylux.net/
서초구		유리지공예관	서울특별시 서초구 중앙로 555	미술관/갤러리	37.457757841871	127.01235419179	http://yoolizzycraftmuseum.org/wp/
종로구		상명아트센터	서울특별시 종로구 홍지문2길 20	공연장	37.604108905882	126.955159496571	https://www.smu.ac.kr/smarts/index.do
중랑구		중랑문화체육관	서울특별시 중랑구 사가정로72길 47	기타	37.5793003913518	127.095770883838	https://www.jungnangimc.or.kr/html/01020100
종로구		운현궁	서울특별시 종로구 삼일대로 464	기타	37.57607864675475	126.987083357962	http://www.unhyeongung.or.kr/
도봉구		창동문화체육센터	서울특별시 도봉구 노해로69길 132	기타	37.658004417520154	127.05048800126988	https://www.dobongsiseol.or.kr/index_sport.html
용산구		스튜디오 콘크리트	서울특별시 용산구 한남대로 162	미술관/갤러리	37.5424514132642	127.002516651699	http://www.studio-ccrt.com/xe/index_ccrt
용산구		용산아트홀	서울특별시 용산구 녹사평대로 150	문화예술회관	37.5324522944579	126.990478820837	http://art.yongsan.go.kr
영등포구		영등포아트홀	서울 영등포구 국회대로 596 영등포아트홀	문화예술회관	37.5260087284496	126.900109255921	https://www.ydpcf.or.kr/arthall/arthall.do
강남구		강남구민회관	서울특별시 강남구 삼성로 154	기타	37.4938499406221	127.06414979923	https://www.gncity.or.kr/gncity/main/contents.do?menuNo=200139
영등포구	여의도동	국회도서관	서울 영등포구 여의도동 의사당대로 1 국회의사당	도서관	37.5329119742768	126.916403869603	http://www.nanet.go.kr
강서구		겸재정선미술관	서울특별시 강서구 양천로47길 36	미술관/갤러리	37.5722229700452	126.838412024868	https://culture.gangseo.seoul.kr/gsfc/main/contents.do?menuNo=800054
종로구	인사동	갤러리 라메르	서울특별시 종로구 인사동5길 26 홍익빌딩	미술관/갤러리	37.5725819833564	126.984868085947	http://www.gallerylamer.com/
마포구		폼텍웍스홀	서울특별시 마포구 잔다리로3길 34	공연장	37.5506957017413	126.917916281049	http://www.workshall.co.kr/
서초구		서초구립반포도서관	서울 서초구 고무래로 34 서초구립반포도서관	도서관	37.5024870733134	127.01251344236	https://www.seocholib.or.kr/
강남구		셀린박 갤러리	서울특별시 강남구 압구정로32길 30	미술관/갤러리	37.5257900767039	127.029756991789	https://www.instagram.com/celineparkgallery/
강남구		갤러리 가이아	서울특별시 강남구 선릉로162길 43	미술관/갤러리	37.5263596212575	127.044097726418	http://www.galerie-gaia.net/
중구		종이나라박물관	서울특별시 중구 장충단로 166	박물관/기념관	37.5596804372304	127.006202929994	https://cafe.naver.com/papermuseum
마포구		서울시립 난지미술창작스튜디오	서울특별시 마포구 하늘공원로 108-1	미술관/갤러리	37.56907059409881	126.87892209519516	https://sema.seoul.go.kr/kr/visit/nanji_residency
종로구		성곡미술관	서울 종로구 경희궁길 42 성곡미술관	미술관/갤러리	37.5735105141974	126.96970364743	http://www.sungkokmuseum.org/main/
종로구		두산아트센터 연강홀	서울특별시 종로구 종로33길 15	공연장	37.5718123278145	127.00100010537	https://www.doosanartcenter.com/ko/
중구	명동	명동난타극장	서울특별시 중구 명동길 26	공연장	37.5634574532023	126.983764788709	http://www.nanta.co.kr/
서초구		한전아트센터	서울특별시 서초구 효령로72길 60	기타	37.4856046634033	127.028078834421	https://home.kepco.co.kr/kepco/AR/main.do
서초구		세빛섬	서울특별시 서초구 올림픽대로 2085-14	기타	37.5124362037118	126.995962256954	http://www.somesevit.co.kr/
중구		문학의집서울	서울특별시 중구 퇴계로26길 65	기타	37.5580841736	126.9892390979	http://www.imhs.co.kr
광진구	능동	서울상상나라	서울  광진구 능동로 216	박물관/기념관	37.550550	127.077569	http://www.seoulchildrensmuseum.org
강동구	강동	강동구립암사도서관	서울특별시 강동구 고덕로20길 42	도서관	37.5528330245657	127.133365473246	http://www.gdlibrary.or.kr/aslib/
강동구	강동	강동구립천호도서관	서울특별시 강동구 성안로31마길 1, 2층	도서관	37.5405232247297	127.134081513483	https://www.gdlibrary.or.kr/web/menu/10022/program/30002/dataStatus.do?siteCd=chlib
성북구	종암로21가	문화공간이육사	서울특별시 성북구 종암로21가길 36-1	기타	37.5981380921564	127.032601556099	https://www.instagram.com/culturalspace264/
도봉구		도봉문화정보도서관	서울 도봉구 덕릉로 315 도봉문화정보도서관	도서관	37.6446909352991	127.043768286365	http://www.unilib.dobong.kr/contents.do?idx=63
서대문구		서대문자연사박물관	서울특별시 서대문구 연희로32길 51	박물관/기념관	37.5767519879565	126.937858169171	https://namu.sdm.go.kr/site/main/home
강남구		SETEC전시장(서울무역전시장)	서울특별시 강남구 남부순환로 3104	기타	37.4956786590374	127.071912029293	http://www.setec.or.kr/
광진구	능동	세종대학교 대양홀	서울특별시 광진구 능동로 209	공연장	37.5516093089619	127.07318364213	http://www.sejong.ac.kr/sejong/oncampus_02.html
강남구		김영섭사진화랑	서울특별시 강남구 강남대로152길 13	미술관/갤러리	37.517378842154	127.020501567636	https://www.gallerykim.com/
도봉구		평화문화진지	서울특별시 도봉구 마들로 932	기타	37.690780138783	127.046812594303	https://culturebunker.or.kr/
성동구	성동	디뮤지엄	서울특별시 성동구 왕십리로 83-21	미술관/갤러리	37.5441547484979	127.043357753557	https://daelimmuseum.org/
종로구	창경궁로35가	아웃사이트	서울특별시 종로구 창경궁로35가길 12	미술관/갤러리	37.5872586942711	127.001368055445	http://www.out-sight.net
서대문구		서울무용센터	서울 서대문구 명지2길 14	기타	37.5830598426	126.9278728999	http://www.sfac.or.kr/artspace/artspace/dance_main.do
송파구		롯데콘서트홀	서울특별시 송파구 올림픽로 300 롯데월드몰 8층	공연장	37.5137519612953	127.104446890835	https://www.lotteconcerthall.com/kor
종로구	인사동	인사아트센터	서울특별시 종로구 인사동길 41-1	미술관/갤러리	37.5738798319827	126.98460089481	http://www.insaartcenter.com/
