gu	dong_tokens	name	address	category	lat	lon	url
용산구	용산동6가	월인석보 권20	서울특별시 용산구 서빙고로 137(용산동6가)	보물	37.524087	126.980388	https://map.naver.com/p/search/%EC%9B%94%EC%9D%B8%EC%84%9D%EB%B3%B4%20%EA%B6%8C20%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
종로구	종로2가	서울 원각사지 십층석탑	서울특별시 종로구 종로 99(종로2가)	국보	37.570613	126.988059	https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%20%EC%9B%90%EA%B0%81%EC%82%AC%EC%A7%80%20%EC%8B%AD%EC%B8%B5%EC%84%9D%ED%83%91%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%A2%85%EB%A1%9C%2099%28%EC%A2%85%EB%A1%9C2%EA%B0%80%29
서울특별시		칠장	서울특별시	무형유산	37.56661	126.978388	https://map.naver.com/p/search/%EC%B9%A0%EC%9E%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
서초구		서울송절주	서울특별시 서초구	무형유산	37.483569	127.032598	https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%EC%86%A1%EC%A0%88%EC%A3%BC%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EC%B4%88%EA%B5%AC
송파구		송파다리밟기	서울특별시 송파구	무형유산	37.514564	127.105919	https://map.naver.com/p/search/%EC%86%A1%ED%8C%8C%EB%8B%A4%EB%A6%AC%EB%B0%9F%EA%B8%B0%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC
서울특별시	창덕궁3가|원서동	필장	서울특별시 종로구 창덕궁3가길 10 (원서동, 상원빌라트)	무형유산	37.581003	126.9884249	https://map.naver.com/p/search/%ED%95%84%EC%9E%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%B0%BD%EB%8D%95%EA%B6%813%EA%B0%80%EA%B8%B8%2010%20%28%EC%9B%90%EC%84%9C%EB%8F%99%2C%20%EC%83%81%EC%9B%90%EB%B9%8C%EB%9D%BC%ED%8A%B8%29
서울특별시		조선장	서울특별시	무형유산	37.56661	126.978388	https://map.naver.com/p/search/%EC%A1%B0%EC%84%A0%EC%9E%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
서울특별시		장안편사놀이	서울특별시	무형유산	37.56661	126.978388	https://map.naver.com/p/search/%EC%9E%A5%EC%95%88%ED%8E%B8%EC%82%AC%EB%86%80%EC%9D%B4%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
용산구	용산동6가	청자 사자형뚜껑 향로	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%B2%AD%EC%9E%90%20%EC%82%AC%EC%9E%90%ED%98%95%EB%9A%9C%EA%BB%91%20%ED%96%A5%EB%A1%9C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
성북구	성북동	훈민정음	서울특별시 성북구 성북로 102-11(성북동)	국보	37.594466	126.99622	https://map.naver.com/p/search/%ED%9B%88%EB%AF%BC%EC%A0%95%EC%9D%8C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EC%84%B1%EB%B6%81%EB%A1%9C%20102-11%28%EC%84%B1%EB%B6%81%EB%8F%99%29
용산구	용산동6가	금동미륵보살반가사유상	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EA%B8%88%EB%8F%99%EB%AF%B8%EB%A5%B5%EB%B3%B4%EC%82%B4%EB%B0%98%EA%B0%80%EC%82%AC%EC%9C%A0%EC%83%81%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
종로구	와룡동	창덕궁 선원전	서울특별시 종로구 율곡로 99(와룡동)	보물	37.582604	126.991938	https://map.naver.com/p/search/%EC%B0%BD%EB%8D%95%EA%B6%81%20%EC%84%A0%EC%9B%90%EC%A0%84%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%9C%A8%EA%B3%A1%EB%A1%9C%2099%28%EC%99%80%EB%A3%A1%EB%8F%99%29
용산구	용산동6가	경주 구황동 금제여래입상	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EA%B5%AC%ED%99%A9%EB%8F%99%20%EA%B8%88%EC%A0%9C%EC%97%AC%EB%9E%98%EC%9E%85%EC%83%81%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
