gu	dong_tokens	name	address	category	lat	lon	url
영등포구	여의도동	여의도근린공원	서울특별시 영등포구 여의공원로 68 (여의도동)	공원	37.526129	126.922377	http://parks.seoul.go.kr/template/sub/yeouido.do
동대문구		간데메근린공원	서울특별시 동대문구 서울시립대로2길 59(간데메공원)	공원	37.5732438	127.0488644	https://map.naver.com/p/search/%EA%B0%84%EB%8D%B0%EB%A9%94%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%84%9C%EC%9A%B8%EC%8B%9C%EB%A6%BD%EB%8C%80%EB%A1%9C2%EA%B8%B8%2059%28%EA%B0%84%EB%8D%B0%EB%A9%94%EA%B3%B5%EC%9B%90%29
중구		훈련원근린공원	서울특별시 중구 을지로 227	공원	37.5675245	127.0038188	https://map.naver.com/p/search/%ED%9B%88%EB%A0%A8%EC%9B%90%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C%20227
영등포구		영등포근린공원	서울특별시 영등포구 신길로 275	공원	37.515423	126.910662	https://map.naver.com/p/search/%EC%98%81%EB%93%B1%ED%8F%AC%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%8B%A0%EA%B8%B8%EB%A1%9C%20275
동작구		보라매공원	서울특별시 동작구 여의대방로20길 33(보라매공원)	공원	37.492333	126.918289	http://parks.seoul.go.kr/template/sub/boramae.do
광진구	능동	어린이대공원	서울특별시 광진구 능동로 216(서울어린이대공원)	공원	37.5498987	127.0809212	http://www.sisul.or.kr/open_content/childrenpark/
강동구	강동	천호근린공원	서울특별시 강동구 올림픽로 702(천호공원)	공원	37.5444741	127.1263451	http://parks.seoul.go.kr/template/sub/cheonho.do
용산구		용산가족공원	서울특별시 용산구 서빙고로 185	공원	37.522226	126.983335	https://parks.seoul.go.kr/template/sub/yongsan.do
서대문구		독립근린공원	서울특별시 서대문구 통일로251(독립공원)	공원	37.5738289	126.956771	https://map.naver.com/p/search/%EB%8F%85%EB%A6%BD%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%ED%86%B5%EC%9D%BC%EB%A1%9C251%28%EB%8F%85%EB%A6%BD%EA%B3%B5%EC%9B%90%29
종로구		낙산근린공원	서울특별시 종로구 낙산길 41 (우) 03085	공원	37.580477	127.007587	http://parks.seoul.go.kr/template/sub/naksan.do
서초구	양재동	매헌시민의숲	서울특별시 서초구 매헌로 99 (양재동)	공원	37.471225	127.035042	http://parks.seoul.go.kr/template/sub/citizen.do
관악구		관악산공원	서울특별시 관악구 관악로 1(관악산공원)	공원	37.445208	126.96413	https://map.naver.com/p/search/%EA%B4%80%EC%95%85%EC%82%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B4%80%EC%95%85%EA%B5%AC%20%EA%B4%80%EC%95%85%EB%A1%9C%201%28%EA%B4%80%EC%95%85%EC%82%B0%EA%B3%B5%EC%9B%90%29
용산구		효창근린공원	서울특별시 용산구 효창원로 177-18	공원	37.545234	126.95993	https://map.naver.com/p/search/%ED%9A%A8%EC%B0%BD%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%ED%9A%A8%EC%B0%BD%EC%9B%90%EB%A1%9C%20177-18
금천구	독산동	감로천생태공원(관악산)	서울특별시 금천구 독산동 373 일대	공원	37.469625	126.9079509	https://map.naver.com/p/search/%EA%B0%90%EB%A1%9C%EC%B2%9C%EC%83%9D%ED%83%9C%EA%B3%B5%EC%9B%90%28%EA%B4%80%EC%95%85%EC%82%B0%29%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B8%88%EC%B2%9C%EA%B5%AC%20%EB%8F%85%EC%82%B0%EB%8F%99%20373%20%EC%9D%BC%EB%8C%80
성북구	돈암동	개운산근린공원	서울특별시 성북구 북악산로 949-73(돈암동 6-1)	공원	37.5965837	127.0252858	https://map.naver.com/p/search/%EA%B0%9C%EC%9A%B4%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EB%B6%81%EC%95%85%EC%82%B0%EB%A1%9C%20949-73%28%EB%8F%88%EC%95%94%EB%8F%99%206-1%29
구로구	오류동	개웅산근린공원	서울특별시 구로구 오류동 산13-1	공원	37.4888943	126.8485734	https://map.naver.com/p/search/%EA%B0%9C%EC%9B%85%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EC%98%A4%EB%A5%98%EB%8F%99%20%EC%82%B013-1
종로구	신문로2가	경희궁	서울특별시 종로구 새문안로 55(신문로2가 2-1)	공원	37.570773	126.9685341	https://map.naver.com/p/search/%EA%B2%BD%ED%9D%AC%EA%B6%81%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%83%88%EB%AC%B8%EC%95%88%EB%A1%9C%2055%28%EC%8B%A0%EB%AC%B8%EB%A1%9C2%EA%B0%80%202-1%29
동작구	동작동	국립서울현충원	서울특별시 동작구 현충로 210(동작동, 국립서울현충원)	공원	37.4998621	126.9736849	"1. 국문 : https://www.mvpa.go.kr/snmb/www/index.do
2. 영문 : https://www.mvpa.go.kr/snmb/en/index.do
3. 중국어 간체 : https://www.mvpa.go.kr/snmb/cn/index.do
4. 중국어 번체 : https://www.mvpa.go.kr/snmb/zh/index.do
5. 일문 : https://www.mvpa.go.kr/snmb/jp/index.do"
양천구	신정동	계남근린공원	서울특별시 양천구 신정동 산44-2일대	공원	37.5138358	126.8479643	https://map.naver.com/p/search/%EA%B3%84%EB%82%A8%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EC%8B%A0%EC%A0%95%EB%8F%99%20%EC%82%B044-2%EC%9D%BC%EB%8C%80
구로구		고척근린공원	서울특별시 구로구 고척로45길 39(고척공원)	공원	37.5042944	126.8521495	https://map.naver.com/p/search/%EA%B3%A0%EC%B2%99%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B3%A0%EC%B2%99%EB%A1%9C45%EA%B8%B8%2039%28%EA%B3%A0%EC%B2%99%EA%B3%B5%EC%9B%90%29
양천구	목동동	파리근린공원	서울특별시 양천구 목동동로 363	공원	37.5349739	126.8763932	https://map.naver.com/p/search/%ED%8C%8C%EB%A6%AC%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EB%AA%A9%EB%8F%99%EB%8F%99%EB%A1%9C%20363
강서구		허준공원	서울특별시 강서구 허준로5길 42	공원	37.5679874	126.8526745	https://map.naver.com/p/search/%ED%97%88%EC%A4%80%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%ED%97%88%EC%A4%80%EB%A1%9C5%EA%B8%B8%2042
서대문구	궁동	궁동근린공원	서울특별시 서대문구 성산로7길 19-24(궁동공원)	공원	37.5690506	126.9229851	https://map.naver.com/p/search/%EA%B6%81%EB%8F%99%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%84%B1%EC%82%B0%EB%A1%9C7%EA%B8%B8%2019-24%28%EA%B6%81%EB%8F%99%EA%B3%B5%EC%9B%90%29
강서구	가양동	궁산근린공원	서울특별시 강서구 가양동 산4-7	공원	37.5735645	126.838952	https://map.naver.com/p/search/%EA%B6%81%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EA%B0%80%EC%96%91%EB%8F%99%20%EC%82%B04-7
동작구	사당동	까치산근린공원	서울특별시 동작구 사당동 산32	공원	37.4845836	126.9640735	https://map.naver.com/p/search/%EA%B9%8C%EC%B9%98%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%82%AC%EB%8B%B9%EB%8F%99%20%EC%82%B032
강서구	방화동	꿩고개근린공원	서울특별시 강서구 방화동 산110	공원	37.5801585	126.8157075	https://map.naver.com/p/search/%EA%BF%A9%EA%B3%A0%EA%B0%9C%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EB%B0%A9%ED%99%94%EB%8F%99%20%EC%82%B0110
동작구	대방동	노량진공원	서울특별시 동작구 대방동 519(여의대방로44길 39)	공원	37.507396	126.927319	https://map.naver.com/p/search/%EB%85%B8%EB%9F%89%EC%A7%84%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20519%28%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C44%EA%B8%B8%2039%29
동대문구		답십리근린공원	서울특별시 동대문구 답십리로 209(답십리공원)	공원	37.507396	127.0626512	https://map.naver.com/p/search/%EB%8B%B5%EC%8B%AD%EB%A6%AC%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EB%8B%B5%EC%8B%AD%EB%A6%AC%EB%A1%9C%20209%28%EB%8B%B5%EC%8B%AD%EB%A6%AC%EA%B3%B5%EC%9B%90%29
강남구		대모산도시자연공원	서울특별시 강남구 광평로10길 30-71(대모산공원)	공원	37.4796489	127.0809639	https://map.naver.com/p/search/%EB%8C%80%EB%AA%A8%EC%82%B0%EB%8F%84%EC%8B%9C%EC%9E%90%EC%97%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%82%A8%EA%B5%AC%20%EA%B4%91%ED%8F%89%EB%A1%9C10%EA%B8%B8%2030-71%28%EB%8C%80%EB%AA%A8%EC%82%B0%EA%B3%B5%EC%9B%90%29
종로구		탑골근린공원	서울특별시 종로구 종로 99	공원	37.5710052	126.9882853	https://map.naver.com/p/search/%ED%83%91%EA%B3%A8%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%A2%85%EB%A1%9C%2099
양천구	신정동	갈산근린공원	서울특별시 양천구 신정동 162-56	공원	37.5082119	126.8689146	https://map.naver.com/p/search/%EA%B0%88%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EC%8B%A0%EC%A0%95%EB%8F%99%20162-56
송파구	마천동	천마근린공원	서울특별시 송파구 마천동 산 1-1	공원	37.5005173	127.1586644	https://map.naver.com/p/search/%EC%B2%9C%EB%A7%88%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EB%A7%88%EC%B2%9C%EB%8F%99%20%EC%82%B0%201-1
강남구	도곡동	도곡근린공원	서울특별시 강남구 도곡동 산31-1	공원	37.4903127	127.0450338	https://map.naver.com/p/search/%EB%8F%84%EA%B3%A1%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8F%84%EA%B3%A1%EB%8F%99%20%EC%82%B031-1
강남구		도산근린공원	서울특별시 강남구 도산대로45길 20(도산공원)	공원	37.5246752	127.0350296	https://map.naver.com/p/search/%EB%8F%84%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8F%84%EC%82%B0%EB%8C%80%EB%A1%9C45%EA%B8%B8%2020%28%EB%8F%84%EC%82%B0%EA%B3%B5%EC%9B%90%29
성북구	화랑로18가	청량공원	서울특별시 성북구 화랑로18가길 50	공원	37.6020055	127.0511145	https://map.naver.com/p/search/%EC%B2%AD%EB%9F%89%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%ED%99%94%EB%9E%91%EB%A1%9C18%EA%B0%80%EA%B8%B8%2050
도봉구	창동	초안산근린공원	서울특별시 도봉구 창동 산157	공원	37.648316	127.0455446	https://map.naver.com/p/search/%EC%B4%88%EC%95%88%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EC%B0%BD%EB%8F%99%20%EC%82%B0157
강동구	강동|고덕2동	동명근린공원	서울특별시 강동구 고덕2동 229	공원	37.5598341	127.1676703	https://map.naver.com/p/search/%EB%8F%99%EB%AA%85%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%952%EB%8F%99%20229
종로구		마로니에공원	서울특별시 종로구 대학로8길 1	공원	37.5802295	127.0027886	https://map.naver.com/p/search/%EB%A7%88%EB%A1%9C%EB%8B%88%EC%97%90%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EB%8C%80%ED%95%99%EB%A1%9C8%EA%B8%B8%201
영등포구		자매근린공원	서울특별시 영등포구 의사당대로 166 (우) 07324	공원	37.5177329	126.9302895	https://map.naver.com/p/search/%EC%9E%90%EB%A7%A4%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%9D%98%EC%82%AC%EB%8B%B9%EB%8C%80%EB%A1%9C%20166%20%28%EC%9A%B0%29%2007324
송파구	장지동	장지근린공원	서울특별시 송파구 장지동 산 11번지	공원	37.4957083	127.1387	https://map.naver.com/p/search/%EC%9E%A5%EC%A7%80%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EC%9E%A5%EC%A7%80%EB%8F%99%20%EC%82%B0%2011%EB%B2%88%EC%A7%80
강동구	강동|상일동	명일근린공원	서울특별시 강동구 상일동 135	공원	37.5537143	127.1613641	https://map.naver.com/p/search/%EB%AA%85%EC%9D%BC%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%83%81%EC%9D%BC%EB%8F%99%20135
강서구		방화근린공원	서울특별시 강서구 금낭화로 176(방화공원)	공원	37.5819812	126.8132285	https://map.naver.com/p/search/%EB%B0%A9%ED%99%94%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EA%B8%88%EB%82%AD%ED%99%94%EB%A1%9C%20176%28%EB%B0%A9%ED%99%94%EA%B3%B5%EC%9B%90%29
송파구	잠실동	아시아근린공원	서울특별시 송파구 올림픽로 44 (잠실동)	공원	37.5102779	127.0762885	https://map.naver.com/p/search/%EC%95%84%EC%8B%9C%EC%95%84%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EC%98%AC%EB%A6%BC%ED%94%BD%EB%A1%9C%2044%20%28%EC%9E%A0%EC%8B%A4%EB%8F%99%29
동대문구		배봉산근린공원	서울특별시 동대문구 한천로43길 12-14(배봉산공원)	공원	37.5812324	127.0641623	https://map.naver.com/p/search/%EB%B0%B0%EB%B4%89%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%ED%95%9C%EC%B2%9C%EB%A1%9C43%EA%B8%B8%2012-14%28%EB%B0%B0%EB%B4%89%EC%82%B0%EA%B3%B5%EC%9B%90%29
서대문구	홍제동	안산도시자연공원	서울특별시 서대문구 홍제동 산33-98	공원	37.5798246	126.9390273	https://map.naver.com/p/search/%EC%95%88%EC%82%B0%EB%8F%84%EC%8B%9C%EC%9E%90%EC%97%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%ED%99%8D%EC%A0%9C%EB%8F%99%20%EC%82%B033-98
강서구	염창동	염창근린공원	서울특별시 강서구 염창동 산24-1	공원	37.5579702	126.8689817	https://map.naver.com/p/search/%EC%97%BC%EC%B0%BD%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EC%97%BC%EC%B0%BD%EB%8F%99%20%EC%82%B024-1
서대문구		백련근린공원	서울특별시 서대문구 통일로 507-22(백련공원)	공원	37.5879662	126.928616	https://map.naver.com/p/search/%EB%B0%B1%EB%A0%A8%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%ED%86%B5%EC%9D%BC%EB%A1%9C%20507-22%28%EB%B0%B1%EB%A0%A8%EA%B3%B5%EC%9B%90%29
송파구		오금근린공원	서울특별시 송파구 오금로 363 오금근린공원	공원	37.5038715	127.1323957	https://map.naver.com/p/search/%EC%98%A4%EA%B8%88%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EC%98%A4%EA%B8%88%EB%A1%9C%20363%20%EC%98%A4%EA%B8%88%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90
강북구	번동	오동근린공원	서울특별시 강북구 번동 산20-1	공원	37.6327957	127.0317269	https://map.naver.com/p/search/%EC%98%A4%EB%8F%99%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20%EC%82%B020-1
은평구	구산동	봉산도시자연공원	서울특별시 은평구 구산동 산61	공원	37.604071	126.9020153	https://map.naver.com/p/search/%EB%B4%89%EC%82%B0%EB%8F%84%EC%8B%9C%EC%9E%90%EC%97%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EA%B5%AC%EC%82%B0%EB%8F%99%20%EC%82%B061
구로구	개봉동	온수도시자연공원	서울특별시 구로구 개봉동 산2-60	공원	37.5002598	126.83695	https://map.naver.com/p/search/%EC%98%A8%EC%88%98%EB%8F%84%EC%8B%9C%EC%9E%90%EC%97%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B0%9C%EB%B4%89%EB%8F%99%20%EC%82%B02-60
강남구	삼성동	봉은공원	서울특별시 강남구 삼성동 75	공원	37.5139026	127.0554961	https://map.naver.com/p/search/%EB%B4%89%EC%9D%80%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%82%BC%EC%84%B1%EB%8F%99%2075
송파구	방이동	올림픽공원	서울특별시 송파구 올림픽로 424 (방이동)	공원	37.520934	127.122959	https://map.naver.com/p/search/%EC%98%AC%EB%A6%BC%ED%94%BD%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EC%98%AC%EB%A6%BC%ED%94%BD%EB%A1%9C%20424%20%28%EB%B0%A9%EC%9D%B4%EB%8F%99%29
종로구		와룡근린공원	서울특별시 종로구 와룡공원길 192 (우) 03063	공원	37.5907944	126.9901672	https://map.naver.com/p/search/%EC%99%80%EB%A3%A1%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%99%80%EB%A3%A1%EA%B3%B5%EC%9B%90%EA%B8%B8%20192%20%28%EC%9A%B0%29%2003063
중랑구	묵동	봉화산근린공원	서울특별시 중랑구 묵동 산46-1	공원	37.6106404	127.0923625	https://map.naver.com/p/search/%EB%B4%89%ED%99%94%EC%82%B0%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EB%9E%91%EA%B5%AC%20%EB%AC%B5%EB%8F%99%20%EC%82%B046-1
종로구	부암동	북악산도시자연공원	서울특별시 종로구 부암동 산2-6	공원	37.5929992	126.9737295	https://map.naver.com/p/search/%EB%B6%81%EC%95%85%EC%82%B0%EB%8F%84%EC%8B%9C%EC%9E%90%EC%97%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EB%B6%80%EC%95%94%EB%8F%99%20%EC%82%B02-6
강북구 등		북한산국립공원	서울특별시 강북구, 도봉구, 서대문구, 성북구, 은평구, 종로구 일대  경기도 고양시, 양주시, 의정부시 일대	공원	37.624549	127.000938	https://www.knps.or.kr/front/portal/visit/visitCourseMain.do?parkId=121500&menuNo=7020092
마포구		외국인묘지공원	서울특별시 마포구 양화진길 46(외국인묘지공원)	공원	37.546797	126.911414	https://map.naver.com/p/search/%EC%99%B8%EA%B5%AD%EC%9D%B8%EB%AC%98%EC%A7%80%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%A7%88%ED%8F%AC%EA%B5%AC%20%EC%96%91%ED%99%94%EC%A7%84%EA%B8%B8%2046%28%EC%99%B8%EA%B5%AD%EC%9D%B8%EB%AC%98%EC%A7%80%EA%B3%B5%EC%9B%90%29
은평구	불광동	불광근린공원	서울특별시 은평구 불광동 산33-1	공원	37.6188016	126.9298962	https://map.naver.com/p/search/%EB%B6%88%EA%B4%91%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EB%B6%88%EA%B4%91%EB%8F%99%20%EC%82%B033-1
노원구		불암산도시자연공원	서울특별시 노원구 한글비석로12길 51-33(불암산공원)	공원	37.6636719	127.0952714	https://map.naver.com/p/search/%EB%B6%88%EC%95%94%EC%82%B0%EB%8F%84%EC%8B%9C%EC%9E%90%EC%97%B0%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%ED%95%9C%EA%B8%80%EB%B9%84%EC%84%9D%EB%A1%9C12%EA%B8%B8%2051-33%28%EB%B6%88%EC%95%94%EC%82%B0%EA%B3%B5%EC%9B%90%29
중랑구	면목동	용마폭포공원	서울특별시 중랑구 면목동 산1-4	공원	37.5731968	127.0905888	https://map.naver.com/p/search/%EC%9A%A9%EB%A7%88%ED%8F%AD%ED%8F%AC%EA%B3%B5%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EB%9E%91%EA%B5%AC%20%EB%A9%B4%EB%AA%A9%EB%8F%99%20%EC%82%B01-4
